date,total_count,peak_count
2020-11-06,6263.0,637.0
2020-11-07,6665.0,692.0
2020-11-08,5078.0,587.0
2020-11-09,4842.0,525.0
2020-11-10,5292.0,597.0
2020-11-11,5018.0,532.0
2020-11-12,4611.0,439.0
2020-11-13,5065.0,485.0
2020-11-14,5056.0,500.0
2020-11-15,3678.0,375.0
2020-11-16,4219.0,444.0
2020-11-17,4225.0,434.0
2020-11-18,4259.0,482.0
2020-11-19,4479.0,435.0
2020-11-20,5027.0,495.0
2020-11-21,4579.0,495.0
2020-11-22,3331.0,352.0
2020-11-23,3807.0,364.0
2020-11-24,4595.0,463.0
2020-11-25,4685.0,473.0
2020-11-26,1880.0,169.0
2020-11-27,4384.0,468.0
2020-11-28,4409.0,474.0
2020-11-29,3737.0,414.0
2020-11-30,3834.0,395.0
2020-12-01,3987.0,432.0
2020-12-02,4403.0,447.0
2020-12-03,4581.0,477.0
2020-12-04,5068.0,498.0
2020-12-05,2993.0,322.0
2020-12-06,3188.0,335.0
2020-12-07,3977.0,401.0
2020-12-08,4099.0,424.0
2020-12-09,4136.0,407.0
2020-12-10,4691.0,457.0
2020-12-11,5146.0,556.0
2020-12-12,4304.0,472.0
2020-12-13,3376.0,399.0
2020-12-14,4032.0,411.0
2020-12-15,4379.0,469.0
2020-12-16,4510.0,461.0
2020-12-17,1623.0,146.0
2020-12-18,4609.0,470.0
2020-12-19,4409.0,439.0
2020-12-20,3125.0,344.0
2020-12-21,4318.0,444.0
2020-12-22,4605.0,457.0
2020-12-23,4719.0,480.0
2020-12-24,3812.0,430.0
2020-12-25,1567.0,162.0
2020-12-26,4032.0,486.0
2020-12-27,3775.0,459.0
2020-12-28,4259.0,431.0
2020-12-29,4499.0,491.0
2020-12-30,4551.0,460.0
2020-12-31,4757.0,479.0
2021-01-01,4052.0,531.0
2021-01-02,3304.0,345.0
2021-01-03,3031.0,399.0
2021-01-04,3677.0,403.0
2021-01-05,3579.0,397.0
2021-01-06,3818.0,441.0
2021-01-07,4239.0,442.0
2021-01-08,4620.0,482.0
2021-01-09,4162.0,453.0
2021-01-10,3513.0,464.0
2021-01-11,3730.0,384.0
2021-01-12,4134.0,459.0
2021-01-13,3960.0,421.0
2021-01-14,4072.0,458.0
2021-01-15,4784.0,482.0
2021-01-16,3221.0,338.0
2021-01-17,4080.0,520.0
2021-01-18,4068.0,430.0
2021-01-19,3960.0,436.0
2021-01-20,3766.0,413.0
2021-01-21,4043.0,421.0
2021-01-22,4566.0,513.0
2021-01-23,4339.0,494.0
2021-01-24,2863.0,349.0
2021-01-25,3643.0,398.0
2021-01-26,3790.0,452.0
2021-01-27,3488.0,369.0
2021-01-28,3849.0,376.0
2021-01-29,4153.0,420.0
2021-01-30,4062.0,427.0
2021-01-31,3397.0,402.0
2021-02-01,3607.0,356.0
2021-02-02,1574.0,170.0
2021-02-03,3714.0,403.0
2021-02-04,4136.0,431.0
2021-02-05,4250.0,401.0
2021-02-06,4657.0,509.0
2021-02-07,2429.0,283.0
2021-02-08,3721.0,405.0
2021-02-09,3071.0,307.0
2021-02-10,4098.0,440.0
2021-02-11,4282.0,442.0
2021-02-12,4798.0,504.0
2021-02-13,5252.0,569.0
2021-02-14,4251.0,430.0
2021-02-15,4012.0,418.0
2021-02-16,2878.0,333.0
2021-02-17,4402.0,470.0
2021-02-18,4329.0,456.0
2021-02-19,3580.0,338.0
2021-02-20,4677.0,497.0
2021-02-21,4130.0,480.0
2021-02-22,3717.0,395.0
2021-02-23,4045.0,460.0
2021-02-24,4701.0,495.0
2021-02-25,4602.0,448.0
2021-02-26,5231.0,510.0
2021-02-27,3608.0,380.0
2021-02-28,4151.0,545.0
2021-03-01,3851.0,390.0
2021-03-02,3700.0,365.0
2021-03-03,4373.0,444.0
2021-03-04,4414.0,452.0
2021-03-05,4895.0,464.0
2021-03-06,5216.0,568.0
2021-03-07,4216.0,488.0
2021-03-08,4161.0,476.0
2021-03-09,4470.0,509.0
2021-03-10,4941.0,497.0
2021-03-11,5597.0,595.0
2021-03-12,6056.0,588.0
2021-03-13,5776.0,615.0
2021-03-14,4091.0,467.0
2021-03-15,4037.0,432.0
2021-03-16,4369.0,479.0
2021-03-17,4613.0,486.0
2021-03-18,4455.0,432.0
2021-03-19,5495.0,518.0
2021-03-20,6508.0,692.0
2021-03-21,5673.0,683.0
2021-03-22,4851.0,533.0
2021-03-23,4757.0,500.0
2021-03-24,4774.0,485.0
2021-03-25,4705.0,485.0
2021-03-26,5435.0,518.0
2021-03-27,6665.0,713.0
2021-03-28,3587.0,397.0
2021-03-29,4674.0,502.0
2021-03-30,5005.0,546.0
2021-03-31,5043.0,524.0
2021-04-01,4848.0,482.0
2021-04-02,6250.0,611.0
2021-04-03,6129.0,599.0
2021-04-04,4378.0,462.0
2021-04-05,4711.0,478.0
2021-04-06,5127.0,551.0
2021-04-07,5470.0,535.0
2021-04-08,5836.0,569.0
2021-04-09,7068.0,651.0
2021-04-10,7615.0,703.0
2021-04-11,4978.0,475.0
2021-04-12,5089.0,556.0
2021-04-13,5418.0,567.0
2021-04-14,5751.0,548.0
2021-04-15,5858.0,577.0
2021-04-16,5419.0,476.0
2021-04-17,6827.0,655.0
2021-04-18,6562.0,662.0
2021-04-19,6660.0,648.0
2021-04-20,7002.0,695.0
2021-04-21,6144.0,596.0
2021-04-22,6786.0,627.0
2021-04-23,7799.0,695.0
2021-04-24,8459.0,767.0
2021-04-25,5039.0,516.0
2021-04-26,5597.0,548.0
2021-04-27,6202.0,614.0
2021-04-28,5759.0,538.0
2021-04-29,5888.0,560.0
2021-04-30,7316.0,670.0
2021-05-01,8507.0,740.0
2021-05-02,6798.0,669.0
2021-05-03,5885.0,576.0
2021-05-04,5573.0,543.0
2021-05-05,5539.0,552.0
2021-05-06,6910.0,626.0
2021-05-07,8193.0,690.0
2021-05-08,8104.0,689.0
2021-05-09,7543.0,747.0
2021-05-10,6000.0,605.0
2021-05-11,6472.0,621.0
2021-05-12,6747.0,632.0
2021-05-13,7628.0,687.0
2021-05-14,9051.0,767.0
2021-05-15,9107.0,741.0
2021-05-16,7169.0,668.0
2021-05-17,7002.0,679.0
2021-05-18,7255.0,698.0
2021-05-19,7796.0,716.0
2021-05-20,8161.0,703.0
2021-05-21,9258.0,731.0
2021-05-22,9134.0,718.0
2021-05-23,7934.0,708.0
2021-05-24,7287.0,679.0
2021-05-25,7581.0,708.0
2021-05-26,8032.0,721.0
2021-05-27,8863.0,761.0
2021-05-28,9541.0,753.0
2021-05-29,9380.0,775.0
2021-05-30,8511.0,810.0
2021-05-31,6283.0,560.0
2021-06-01,7436.0,669.0
2021-06-02,7739.0,673.0
2021-06-03,8085.0,710.0
2021-06-04,9249.0,763.0
2021-06-05,9852.0,784.0
2021-06-06,8742.0,681.0
2021-06-07,8513.0,722.0
2021-06-08,8246.0,702.0
2021-06-09,8395.0,693.0
2021-06-10,9016.0,755.0
2021-06-11,9456.0,721.0
2021-06-12,9969.0,791.0
2021-06-13,8701.0,725.0
2021-06-14,8026.0,680.0
2021-06-15,8270.0,743.0
2021-06-16,9068.0,760.0
2021-06-17,9601.0,786.0
2021-06-18,10078.0,767.0
2021-06-19,10181.0,743.0
2021-06-20,9654.0,744.0
2021-06-21,9362.0,755.0
2021-06-22,9007.0,752.0
2021-06-23,9632.0,779.0
2021-06-24,10110.0,756.0
